Date,Ticker,Company,Sector,Open,High,Low,Close,Adj Close,Volume,Daily Return,MA_20,MA_50,Volatility_20,Year,Month,Month Name,Quarter
2025-07-21,AMZN,Amazon,Consumer Discretionary,225.83999633789065,229.69000244140625,225.6499938964844,229.3000030517578,229.3000030517578,40297600,0.014018476542235536,221.20100173950195,213.0880014038086,0.013107444643497015,2025,7,July,3
2025-07-22,AMZN,Amazon,Consumer Discretionary,229.67999267578125,230.0,226.3500061035156,227.47000122070312,227.47000122070312,37483700,-0.007980819043607368,222.15100173950196,213.79580139160157,0.013206130404150208,2025,7,July,3
2025-07-23,AMZN,Amazon,Consumer Discretionary,228.47000122070312,228.7899932861328,227.08999633789065,228.2899932861328,228.2899932861328,28294900,0.003604836070819184,222.92700119018554,214.50040130615236,0.012645560111136604,2025,7,July,3
2025-07-24,AMZN,Amazon,Consumer Discretionary,229.1699981689453,236.0,228.63999938964844,232.22999572753903,232.22999572753903,42902300,0.01725876103762425,223.9390007019043,214.97220123291015,0.012876091363974478,2025,7,July,3
2025-07-25,AMZN,Amazon,Consumer Discretionary,232.22000122070312,232.47999572753903,231.17999267578125,231.44000244140625,231.44000244140625,28712100,-0.003401771091877559,224.65500106811524,215.37360137939453,0.01212773882840235,2025,7,July,3
2025-07-28,AMZN,Amazon,Consumer Discretionary,233.3500061035156,234.2899932861328,232.25,232.7899932861328,232.7899932861328,26300100,0.005833005662313484,225.12950057983397,215.8244012451172,0.010614609374569336,2025,7,July,3
2025-07-29,AMZN,Amazon,Consumer Discretionary,234.1499938964844,234.72000122070312,230.3099975585937,231.009994506836,231.009994506836,33716200,-0.00764637153929959,225.71050033569335,216.341201171875,0.009855734528174136,2025,7,July,3
2025-07-30,AMZN,Amazon,Consumer Discretionary,231.63999938964844,231.8000030517578,229.2899932861328,230.19000244140625,230.19000244140625,32993300,-0.0035495956232555192,226.1970001220703,216.8332012939453,0.009934419025547361,2025,7,July,3
2025-07-31,AMZN,Amazon,Consumer Discretionary,235.7700042724609,236.52999877929688,231.3999938964844,234.1100006103516,234.1100006103516,104357300,0.017029402351838252,226.90650024414063,217.39220123291017,0.010397740901945516,2025,7,July,3
2025-08-01,AMZN,Amazon,Consumer Discretionary,217.2100067138672,220.44000244140625,212.8000030517578,214.75,214.75,122258800,-0.08269617085933045,226.47350006103517,217.60580108642577,0.021499803786925495,2025,8,August,3
2025-08-04,AMZN,Amazon,Consumer Discretionary,217.3999938964844,217.44000244140625,211.4199981689453,211.6499938964844,211.6499938964844,77890100,-0.014435418409851408,225.88249969482422,217.81640106201172,0.02167796691079859,2025,8,August,3
2025-08-05,AMZN,Amazon,Consumer Discretionary,213.0500030517578,216.3000030517578,212.8699951171875,213.75,213.75,51505100,0.009922070229506863,225.60199966430665,218.0294009399414,0.02150807293560051,2025,8,August,3
2025-08-06,AMZN,Amazon,Consumer Discretionary,214.6999969482422,222.6499938964844,213.7400054931641,222.3099975585937,222.3099975585937,54823000,0.040046772203947034,225.5904998779297,218.45580078125,0.02317522444821876,2025,8,August,3
2025-08-07,AMZN,Amazon,Consumer Discretionary,221.0,226.22000122070312,220.82000732421875,223.1300048828125,223.1300048828125,40603500,0.003688576011983802,225.6340003967285,218.79800079345702,0.023185099917960916,2025,8,August,3
2025-08-08,AMZN,Amazon,Consumer Discretionary,223.13999938964844,223.8000030517578,221.8800048828125,222.69000244140625,222.69000244140625,32970500,-0.001971955504762035,225.5175003051758,219.1574008178711,0.023017140339713985,2025,8,August,3
2025-08-11,AMZN,Amazon,Consumer Discretionary,221.77999877929688,223.0500030517578,220.3999938964844,221.3000030517578,221.3000030517578,31646200,-0.006241858073597895,225.29800033569336,219.4694009399414,0.02304119874928723,2025,8,August,3
2025-08-12,AMZN,Amazon,Consumer Discretionary,222.22999572753903,223.5,219.0500030517578,221.47000122070312,221.47000122070312,37185800,0.0007681796954406295,225.05400009155272,219.79860107421874,0.023028285851419472,2025,8,August,3
2025-08-13,AMZN,Amazon,Consumer Discretionary,222.0,224.9199981689453,222.0,224.5599975585937,224.5599975585937,36508300,0.013952211680403837,225.12249984741212,220.15680114746092,0.02303635999844999,2025,8,August,3
2025-08-14,AMZN,Amazon,Consumer Discretionary,227.3999938964844,233.1100006103516,227.0200042724609,230.97999572753903,230.97999572753903,61545800,0.028589233339612052,225.47749938964844,220.66220092773438,0.023873757473351402,2025,8,August,3
2025-08-15,AMZN,Amazon,Consumer Discretionary,232.5800018310547,234.0800018310547,229.8099975585937,231.02999877929688,231.02999877929688,39649200,0.00021648217457248542,225.72249908447264,221.13820098876954,0.023796951299048307,2025,8,August,3
2025-08-18,AMZN,Amazon,Consumer Discretionary,230.22999572753903,231.91000366210932,228.3300018310547,231.4900054931641,231.4900054931641,25248900,0.0019911124801876845,225.83199920654297,221.60980102539062,0.023611210151728648,2025,8,August,3
2025-08-19,AMZN,Amazon,Consumer Discretionary,230.08999633789065,230.52999877929688,227.1199951171875,228.009994506836,228.009994506836,29891000,-0.015033093886339999,225.8589988708496,221.89860076904296,0.023800344237058565,2025,8,August,3
2025-08-20,AMZN,Amazon,Consumer Discretionary,227.1199951171875,227.2700042724609,220.9199981689453,223.8099975585937,223.8099975585937,36604300,-0.018420231785569285,225.63499908447267,222.03520080566406,0.024151037689117,2025,8,August,3
2025-08-21,AMZN,Amazon,Consumer Discretionary,222.6499938964844,222.77999877929688,220.5,221.9499969482422,221.9499969482422,32140500,-0.008310623433453013,225.12099914550782,222.12200073242187,0.023824619339207653,2025,8,August,3
2025-08-22,AMZN,Amazon,Consumer Discretionary,222.7899932861328,229.13999938964844,220.82000732421875,228.83999633789065,228.83999633789065,37315300,0.031043025385826706,224.99099884033203,222.43480072021484,0.024935764935354005,2025,8,August,3
2025-08-25,AMZN,Amazon,Consumer Discretionary,227.3500061035156,229.6000061035156,227.3099975585937,227.94000244140625,227.94000244140625,22633700,-0.003932852258726305,224.7484992980957,222.72880065917968,0.0249057454323082,2025,8,August,3
2025-08-26,AMZN,Amazon,Consumer Discretionary,227.1100006103516,229.0,226.0200042724609,228.7100067138672,228.7100067138672,26105400,0.0033781006590050122,224.63349990844728,223.06100067138672,0.024867037445664018,2025,8,August,3
2025-08-27,AMZN,Amazon,Consumer Discretionary,228.57000732421875,229.8699951171875,227.8099975585937,229.1199951171875,229.1199951171875,21254500,0.0017926124405795996,224.57999954223632,223.32140045166017,0.02485783515608326,2025,8,August,3
2025-08-28,AMZN,Amazon,Consumer Discretionary,229.009994506836,232.7100067138672,228.0200042724609,231.6000061035156,231.6000061035156,33679600,0.0108240705271474,224.45449981689453,223.6570004272461,0.024673036257422985,2025,8,August,3
2025-08-29,AMZN,Amazon,Consumer Discretionary,231.32000732421875,231.8099975585937,228.16000366210932,229.0,229.0,26199200,-0.011226278216735053,225.16699981689453,223.98660034179687,0.015615291492125838,2025,8,August,3
2025-09-02,AMZN,Amazon,Consumer Discretionary,223.5200042724609,226.1699981689453,221.8300018310547,225.33999633789065,225.33999633789065,38843900,-0.015982548742835556,225.85149993896485,224.29960021972656,0.015711477895908377,2025,9,September,3
2025-09-03,AMZN,Amazon,Consumer Discretionary,225.2100067138672,227.1699981689453,224.3600006103516,225.9900054931641,225.9900054931641,29223100,0.0028845707190781056,226.46350021362304,224.65000030517578,0.015632904510838513,2025,9,September,3
2025-09-04,AMZN,Amazon,Consumer Discretionary,231.19000244140625,235.7700042724609,230.77999877929688,235.67999267578125,235.67999267578125,59391800,0.042877945692648245,227.13199996948242,225.1082000732422,0.015995564073196557,2025,9,September,3
2025-09-05,AMZN,Amazon,Consumer Discretionary,235.19000244140625,236.0,231.92999267578125,232.3300018310547,232.3300018310547,36721800,-0.014214150326010255,227.59199981689454,225.515,0.016452032639349447,2025,9,September,3
2025-09-08,AMZN,Amazon,Consumer Discretionary,234.94000244140625,237.6000061035156,233.75,235.83999633789065,235.83999633789065,33947100,0.015107797009308976,228.24949951171874,225.88940002441407,0.016668712700637696,2025,9,September,3
2025-09-09,AMZN,Amazon,Consumer Discretionary,236.3600006103516,238.8500061035156,235.0800018310547,238.2400054931641,238.2400054931641,27033800,0.010176429751274751,229.09649963378905,226.1882000732422,0.016593562925303635,2025,9,September,3
2025-09-10,AMZN,Amazon,Consumer Discretionary,237.5200042724609,237.67999267578125,229.1000061035156,230.3300018310547,230.3300018310547,60907700,-0.03320182790348525,229.53949966430665,226.40700012207031,0.018546474872680796,2025,9,September,3
2025-09-11,AMZN,Amazon,Consumer Discretionary,231.4900054931641,231.52999877929688,229.33999633789065,229.9499969482422,229.9499969482422,37485600,-0.0016498279850283293,229.80899963378906,226.59679992675783,0.01834992726427107,2025,9,September,3
2025-09-12,AMZN,Amazon,Consumer Discretionary,230.3500061035156,230.7899932861328,226.2899932861328,228.1499938964844,228.1499938964844,38496200,-0.00782780202498956,229.66749954223633,226.7613998413086,0.017279886427566043,2025,9,September,3
2025-09-15,AMZN,Amazon,Consumer Discretionary,230.6300048828125,233.72999572753903,230.32000732421875,231.42999267578125,231.42999267578125,33243300,0.014376501718361023,229.68749923706054,226.92179962158204,0.017596902704622615,2025,9,September,3
2025-09-16,AMZN,Amazon,Consumer Discretionary,232.94000244140625,235.8999938964844,232.22999572753903,234.0500030517578,234.0500030517578,38203900,0.011320962964584513,229.81549911499025,227.13339965820313,0.01776880022191927,2025,9,September,3
2025-09-17,AMZN,Amazon,Consumer Discretionary,233.7700042724609,234.3000030517578,228.7100067138672,231.6199951171875,231.6199951171875,42815200,-0.010382430689534927,229.99599914550782,227.37859954833985,0.017581526738756945,2025,9,September,3
2025-09-18,AMZN,Amazon,Consumer Discretionary,232.5,233.47999572753903,228.7899932861328,231.22999572753903,231.22999572753903,37931700,-0.0016837898189711042,230.36699905395508,227.55239959716798,0.017000666545604996,2025,9,September,3
2025-09-19,AMZN,Amazon,Consumer Discretionary,232.3699951171875,234.16000366210932,229.6999969482422,231.47999572753903,231.47999572753903,97943200,0.0010811746080494622,230.84349899291993,227.73679962158204,0.016836526860798385,2025,9,September,3
2025-09-22,AMZN,Amazon,Consumer Discretionary,230.5599975585937,230.57000732421875,227.509994506836,227.6300048828125,227.6300048828125,45914500,-0.016632067201427292,230.78299942016602,227.78899963378908,0.0158920972584171,2025,9,September,3
2025-09-23,AMZN,Amazon,Consumer Discretionary,227.8300018310547,227.8600006103516,220.07000732421875,220.7100067138672,220.7100067138672,70956200,-0.030400202172415014,230.42149963378907,227.68939971923828,0.017266615587465305,2025,9,September,3
2025-09-24,AMZN,Amazon,Consumer Discretionary,224.1499938964844,224.5599975585937,219.4499969482422,220.2100067138672,220.2100067138672,49509000,-0.0022654160880354324,229.99649963378906,227.5665997314453,0.017229306832202907,2025,9,September,3
2025-09-25,AMZN,Amazon,Consumer Discretionary,220.0599975585937,220.6699981689453,216.47000122070312,218.1499938964844,218.1499938964844,52226300,-0.009354764790773018,229.4479995727539,227.46579956054688,0.017288836293105472,2025,9,September,3
2025-09-26,AMZN,Amazon,Consumer Discretionary,219.0800018310547,221.0500030517578,218.0200042724609,219.77999877929688,219.77999877929688,41650100,0.007471945580644457,228.85699920654298,227.38379943847656,0.017170666024774697,2025,9,September,3
2025-09-29,AMZN,Amazon,Consumer Discretionary,220.0800018310547,222.6000061035156,219.3000030517578,222.1699981689453,222.1699981689453,44259200,0.01087450815780766,228.51549911499023,227.30459930419923,0.017288661440571756,2025,9,September,3
2025-09-30,AMZN,Amazon,Consumer Discretionary,222.02999877929688,222.2400054931641,217.88999938964844,219.57000732421875,219.57000732421875,48396400,-0.011702709034319914,228.22699966430665,227.10999938964844,0.017123991722247656,2025,9,September,3
2025-10-01,AMZN,Amazon,Consumer Discretionary,217.3600006103516,222.1499938964844,216.6100006103516,220.6300048828125,220.6300048828125,43933800,0.004827606336181178,227.95899963378906,226.97319946289062,0.017153615269907732,2025,10,October,4
2025-10-02,AMZN,Amazon,Consumer Discretionary,221.009994506836,222.8099975585937,218.9499969482422,222.41000366210932,222.41000366210932,41258600,0.008067800117405932,227.29550018310547,226.85559967041016,0.013922472872315607,2025,10,October,4
2025-10-03,AMZN,Amazon,Consumer Discretionary,223.44000244140625,224.1999969482422,219.33999633789065,219.509994506836,219.509994506836,43639000,-0.01303902300941051,226.65449981689454,226.6011996459961,0.013874165107038672,2025,10,October,4
2025-10-06,AMZN,Amazon,Consumer Discretionary,221.0,221.72999572753903,216.02999877929688,220.8999938964844,220.8999938964844,43690900,0.00633228292302257,225.90749969482422,226.39039947509767,0.013410988886961964,2025,10,October,4
2025-10-07,AMZN,Amazon,Consumer Discretionary,220.8800048828125,222.88999938964844,220.1699981689453,221.77999877929688,221.77999877929688,31194700,0.003983725247293846,225.08449935913086,226.17019958496093,0.013155424147522656,2025,10,October,4
2025-10-08,AMZN,Amazon,Consumer Discretionary,222.9199981689453,226.72999572753903,221.19000244140625,225.22000122070312,225.22000122070312,46686000,0.015510877718191152,224.8289993286133,226.0543997192383,0.011805103917276774,2025,10,October,4
2025-10-09,AMZN,Amazon,Consumer Discretionary,225.0,228.2100067138672,221.75,227.7400054931641,227.7400054931641,46412100,0.01118907849570383,224.71849975585937,226.00539978027345,0.01211601559852973,2025,10,October,4
2025-10-10,AMZN,Amazon,Consumer Discretionary,226.2100067138672,228.25,216.0,216.3699951171875,216.3699951171875,72367500,-0.04992539782966621,224.12949981689454,225.65059967041014,0.016378871957495853,2025,10,October,4
2025-10-13,AMZN,Amazon,Consumer Discretionary,217.6999969482422,220.67999267578125,217.0399932861328,220.07000732421875,220.07000732421875,37809700,0.017100394188331425,223.5615005493164,225.75699981689453,0.016537302019435634,2025,10,October,4
2025-10-14,AMZN,Amazon,Consumer Discretionary,215.5599975585937,219.32000732421875,212.6000061035156,216.38999938964844,216.38999938964844,45665600,-0.016721987604375044,222.67850036621093,225.85179992675782,0.016503188398000062,2025,10,October,4
2025-10-15,AMZN,Amazon,Consumer Discretionary,216.6199951171875,217.7100067138672,212.66000366210932,215.57000732421875,215.57000732421875,45909500,-0.003789417568938358,221.8760009765625,225.8882000732422,0.01643012159692159,2025,10,October,4
2025-10-16,AMZN,Amazon,Consumer Discretionary,215.6699981689453,218.58999633789065,212.8099975585937,214.47000122070312,214.47000122070312,42414600,-0.00510277898660183,221.0380012512207,225.73140014648436,0.016428522935166147,2025,10,October,4
2025-10-17,AMZN,Amazon,Consumer Discretionary,214.5599975585937,214.8000030517578,211.02999877929688,213.0399932861328,213.0399932861328,45986900,-0.006667636156250767,220.1160011291504,225.52959991455077,0.01640305277202016,2025,10,October,4
2025-10-20,AMZN,Amazon,Consumer Discretionary,213.8800048828125,216.69000244140625,213.58999633789065,216.47999572753903,216.47999572753903,38882800,0.016147214372026264,219.55850067138672,225.40539978027343,0.016710470806318704,2025,10,October,4
2025-10-21,AMZN,Amazon,Consumer Discretionary,218.42999267578125,223.32000732421875,217.9900054931641,222.02999877929688,222.02999877929688,50494600,0.025637486886977978,219.6245002746582,225.4199996948242,0.01645988887915194,2025,10,October,4
2025-10-22,AMZN,Amazon,Consumer Discretionary,219.3000030517578,220.009994506836,216.5200042724609,217.9499969482422,217.9499969482422,44308500,-0.018375903497213075,219.51149978637696,225.349599609375,0.01698452549160815,2025,10,October,4
2025-10-23,AMZN,Amazon,Consumer Discretionary,219.0,221.3000030517578,218.17999267578125,221.08999633789065,221.08999633789065,31540000,0.014406971477930908,219.65849990844725,225.28019958496094,0.01715369335522496,2025,10,October,4
2025-10-24,AMZN,Amazon,Consumer Discretionary,221.97000122070312,225.3999938964844,221.8999938964844,224.2100067138672,224.2100067138672,38685100,0.014111947295924798,219.88000030517577,225.1447998046875,0.017352497007436185,2025,10,October,4
2025-10-27,AMZN,Amazon,Consumer Discretionary,227.66000366210932,228.3999938964844,225.5399932861328,226.97000122070312,226.97000122070312,38267000,0.012309863182682124,220.12000045776367,225.06359985351563,0.01739777169977141,2025,10,October,4
2025-10-28,AMZN,Amazon,Consumer Discretionary,228.22000122070312,231.4900054931641,226.2100067138672,229.25,229.25,47100000,0.010045375014470892,220.60400009155273,225.01879974365235,0.017226700882121835,2025,10,October,4
2025-10-29,AMZN,Amazon,Consumer Discretionary,231.6699981689453,232.82000732421875,227.759994506836,230.3000030517578,230.3000030517578,52036200,0.0045801659836763875,221.0875,225.06459991455077,0.017224880633154707,2025,10,October,4
2025-10-30,AMZN,Amazon,Consumer Discretionary,227.0599975585937,228.44000244140625,222.75,222.8600006103516,222.8600006103516,102252900,-0.03230569840563202,221.1099998474121,225.04559997558593,0.0188053972380169,2025,10,October,4
2025-10-31,AMZN,Amazon,Consumer Discretionary,250.1000061035156,250.5,243.97999572753903,244.22000122070312,244.22000122070312,166340800,0.09584492754129248,222.34550018310546,225.49100006103515,0.02817573370226194,2025,10,October,4
2025-11-03,AMZN,Amazon,Consumer Discretionary,255.3600006103516,258.6000061035156,252.8999938964844,254.0,254.0,95997800,0.04004585509136338,224.00050048828126,225.99420013427735,0.029204294034844955,2025,11,November,4
2025-11-04,AMZN,Amazon,Consumer Discretionary,250.3800048828125,257.010009765625,248.66000366210932,249.32000732421875,249.32000732421875,51546300,-0.018425168014886806,225.37750091552735,226.4218002319336,0.029766761415801465,2025,11,November,4
2025-11-05,AMZN,Amazon,Consumer Discretionary,249.02999877929688,251.0,246.16000366210932,250.1999969482422,250.1999969482422,40610700,0.0035295587926045258,226.6265007019043,226.8516000366211,0.029691695821668487,2025,11,November,4
2025-11-06,AMZN,Amazon,Consumer Discretionary,249.16000366210932,250.3800048828125,242.1699981689453,243.0399932861328,243.0399932861328,46004200,-0.028617121300727022,227.39150009155273,227.13,0.0306226557399097,2025,11,November,4
2025-11-07,AMZN,Amazon,Consumer Discretionary,242.8999938964844,244.8999938964844,238.4900054931641,244.41000366210932,244.41000366210932,46374300,0.005636975040414827,228.79350051879882,227.38619995117188,0.02790194826379243,2025,11,November,4
2025-11-10,AMZN,Amazon,Consumer Discretionary,248.33999633789065,251.75,245.58999633789065,248.3999938964844,248.3999938964844,36476500,0.01632498741700905,230.20999984741212,227.77419982910158,0.02788693370600747,2025,11,November,4
2025-11-11,AMZN,Amazon,Consumer Discretionary,248.41000366210932,249.75,247.22999572753903,249.1000061035156,249.1000061035156,23564100,0.0028180846386127723,231.84550018310546,228.24940002441406,0.027370605175173073,2025,11,November,4
2025-11-12,AMZN,Amazon,Consumer Discretionary,250.2400054931641,250.3699951171875,243.75,244.1999969482422,244.1999969482422,31190100,-0.019670851205186968,233.27699966430663,228.61359985351564,0.02793706715601601,2025,11,November,4
2025-11-13,AMZN,Amazon,Consumer Discretionary,243.0500030517578,243.75,236.5,237.5800018310547,237.5800018310547,41401700,-0.027108907452568887,234.43249969482423,228.6516000366211,0.028841527219669514,2025,11,November,4
2025-11-14,AMZN,Amazon,Consumer Discretionary,235.0599975585937,238.72999572753903,232.88999938964844,234.69000244140625,234.69000244140625,38956700,-0.012164320933474637,235.5150001525879,228.69880004882813,0.028989520541164257,2025,11,November,4
2025-11-17,AMZN,Amazon,Consumer Discretionary,233.25,234.6000061035156,229.19000244140625,232.8699951171875,232.8699951171875,59919000,-0.007754941860691922,236.33450012207032,228.63940002441407,0.029008819891040344,2025,11,November,4
2025-11-18,AMZN,Amazon,Consumer Discretionary,228.1000061035156,230.1999969482422,222.4199981689453,222.5500030517578,222.5500030517578,60608400,-0.04431653833391602,236.36050033569336,228.32559997558593,0.030449639836112298,2025,11,November,4
2025-11-19,AMZN,Amazon,Consumer Discretionary,223.7400054931641,223.7400054931641,218.5200042724609,222.69000244140625,222.69000244140625,58335600,0.0006290693674619874,236.59750061035157,228.17279998779296,0.03012286138569447,2025,11,November,4
2025-11-20,AMZN,Amazon,Consumer Discretionary,227.0500030517578,227.41000366210932,216.7400054931641,217.13999938964844,217.13999938964844,50309000,-0.02492255148822009,236.40000076293944,227.9166000366211,0.030516825221393776,2025,11,November,4
2025-11-21,AMZN,Amazon,Consumer Discretionary,216.3500061035156,222.2100067138672,215.17999267578125,220.69000244140625,220.69000244140625,68490500,0.016348913427910006,236.2240005493164,227.76740020751953,0.030577124532985313,2025,11,November,4
2025-11-24,AMZN,Amazon,Consumer Discretionary,222.5599975585937,227.3300018310547,222.2700042724609,226.27999877929688,226.27999877929688,54318400,0.02532963104830621,236.1895004272461,227.66440032958985,0.030996748817468313,2025,11,November,4
2025-11-25,AMZN,Amazon,Consumer Discretionary,226.3800048828125,230.5200042724609,223.8000030517578,229.6699981689453,229.6699981689453,39379300,0.0149814363087164,236.21050033569335,227.5768002319336,0.031097977268004832,2025,11,November,4
2025-11-26,AMZN,Amazon,Consumer Discretionary,230.7400054931641,231.75,228.7700042724609,229.16000366210932,229.16000366210932,38497900,-0.0022205534501761326,236.15350036621095,227.52760040283204,0.031088645431600594,2025,11,November,4
2025-11-28,AMZN,Amazon,Consumer Discretionary,231.2400054931641,233.2899932861328,230.22000122070312,233.22000122070312,233.22000122070312,20292300,0.017716868099636462,236.6715003967285,227.56740051269531,0.030339107218555993,2025,11,November,4
2025-12-01,AMZN,Amazon,Consumer Discretionary,233.22000122070312,235.8000030517578,232.25,233.8800048828125,233.8800048828125,42904000,0.0028299616613276513,236.15450057983398,227.6154006958008,0.02100158774382763,2025,12,December,4
2025-12-02,AMZN,Amazon,Consumer Discretionary,235.009994506836,238.97000122070312,233.5500030517578,234.4199981689453,234.4199981689453,45785400,0.0023088475921804186,235.17550048828124,227.75120056152343,0.018586232371446892,2025,12,December,4
2025-12-03,AMZN,Amazon,Consumer Discretionary,233.3500061035156,233.3800048828125,230.6100006103516,232.3800048828125,232.3800048828125,35495100,-0.008702300580441968,234.32850036621093,227.98460052490233,0.018309688081017735,2025,12,December,4
2025-12-04,AMZN,Amazon,Consumer Discretionary,232.7700042724609,233.5,226.8000030517578,229.1100006103516,229.1100006103516,45683200,-0.014071797072686798,233.2740005493164,228.16260040283203,0.018384411707603736,2025,12,December,4
2025-12-05,AMZN,Amazon,Consumer Discretionary,230.32000732421875,231.2400054931641,228.5500030517578,229.52999877929688,229.52999877929688,33117400,0.0018331725713691682,232.5985008239746,228.39020050048828,0.017498106810653488,2025,12,December,4
2025-12-08,AMZN,Amazon,Consumer Discretionary,229.58999633789065,230.8300018310547,226.2700042724609,226.88999938964844,226.88999938964844,35019200,-0.011501761877265149,231.72250061035157,228.53240051269532,0.01748754523739208,2025,12,December,4
2025-12-09,AMZN,Amazon,Consumer Discretionary,226.83999633789065,228.57000732421875,225.1100006103516,227.9199981689453,227.9199981689453,25841700,0.004539639393836836,230.6985008239746,228.6474005126953,0.01697301793307512,2025,12,December,4
2025-12-10,AMZN,Amazon,Consumer Discretionary,228.8099975585937,232.4199981689453,228.4600067138672,231.77999877929688,231.77999877929688,38790700,0.016935769749744978,229.83250045776367,228.89160034179687,0.017561640422489724,2025,12,December,4
2025-12-11,AMZN,Amazon,Consumer Discretionary,230.7100067138672,232.1100006103516,228.69000244140625,230.27999877929688,230.27999877929688,28249600,-0.006471654188885845,229.1365005493164,229.08460021972655,0.01716344297094965,2025,12,December,4
2025-12-12,AMZN,Amazon,Consumer Discretionary,229.8699951171875,230.0800018310547,225.1199951171875,226.19000244140625,226.19000244140625,35639100,-0.017760970816273702,228.56700057983397,229.1602001953125,0.01658380062433803,2025,12,December,4
2025-12-15,AMZN,Amazon,Consumer Discretionary,227.92999267578125,227.92999267578125,221.5,222.5399932861328,222.5399932861328,47286100,-0.01613691637948922,227.95950012207032,229.22080017089843,0.016731030623116608,2025,12,December,4
2025-12-16,AMZN,Amazon,Consumer Discretionary,223.0399932861328,223.66000366210932,221.1300048828125,222.5599975585937,222.5599975585937,39298900,8.989068511011666e-05,227.44400024414062,229.25400024414063,0.016693767210045913,2025,12,December,4
2025-12-17,AMZN,Amazon,Consumer Discretionary,224.66000366210932,225.19000244140625,220.9900054931641,221.2700042724609,221.2700042724609,44034400,-0.005796159688549407,227.38000030517577,229.2438003540039,0.013483623915587979,2025,12,December,4
2025-12-18,AMZN,Amazon,Consumer Discretionary,225.7100067138672,229.22999572753903,224.41000366210932,226.759994506836,226.759994506836,50272400,0.0248112718776603,227.58349990844727,229.27460021972655,0.014600093467788245,2025,12,December,4
2025-12-19,AMZN,Amazon,Consumer Discretionary,226.759994506836,229.1300048828125,225.5800018310547,227.3500061035156,227.3500061035156,85544400,0.0026019210221044364,228.09400024414063,229.2668002319336,0.013263349047630876,2025,12,December,4
2025-12-22,AMZN,Amazon,Consumer Discretionary,228.6100006103516,229.47999572753903,226.7100067138672,228.42999267578125,228.42999267578125,32261300,0.00475032567966549,228.4809997558594,229.50800018310548,0.01286825818272164,2025,12,December,4
2025-12-23,AMZN,Amazon,Consumer Discretionary,229.0599975585937,232.4499969482422,228.72999572753903,232.13999938964844,232.13999938964844,29230200,0.016241329216049705,228.77399978637695,229.74940002441406,0.012133226331436086,2025,12,December,4
2025-12-24,AMZN,Amazon,Consumer Discretionary,232.1300048828125,232.9499969482422,231.3300018310547,232.3800048828125,232.3800048828125,11420500,0.001033882544133169,228.9095001220703,230.06920013427734,0.011701586410719783,2025,12,December,4
2025-12-26,AMZN,Amazon,Consumer Discretionary,232.0399932861328,232.9900054931641,231.17999267578125,232.5200042724609,232.5200042724609,15994700,0.000602458846315157,229.0775001525879,230.4082000732422,0.011682128487255784,2025,12,December,4
2025-12-29,AMZN,Amazon,Consumer Discretionary,231.94000244140625,232.6000061035156,230.7700042724609,232.07000732421875,232.07000732421875,19797900,-0.0019353042317806768,229.02000045776367,230.7602001953125,0.010989646097458162,2025,12,December,4
2025-12-30,AMZN,Amazon,Consumer Discretionary,231.2100067138672,232.7700042724609,230.1999969482422,232.52999877929688,232.52999877929688,21910500,0.001982123671998126,228.9525001525879,231.15000030517578,0.010979014079767818,2025,12,December,4
2025-12-31,AMZN,Amazon,Consumer Discretionary,232.91000366210932,232.9900054931641,230.1199951171875,230.82000732421875,230.82000732421875,24383700,-0.0073538531116630335,228.77250061035156,231.43680053710938,0.011073502577497637,2025,12,December,4
2021-01-04,BRK-B,Berkshire Hathaway,Financials,231.72999572753903,231.8699951171875,226.8500061035156,228.4499969482422,228.4499969482422,7404900,,,,,2021,1,January,1
2021-01-05,BRK-B,Berkshire Hathaway,Financials,228.2100067138672,230.1000061035156,226.8500061035156,227.47000122070312,227.47000122070312,5524900,-0.0042897603004175,,,,2021,1,January,1
2021-01-06,BRK-B,Berkshire Hathaway,Financials,229.4900054931641,232.67999267578125,227.5500030517578,230.2700042724609,230.2700042724609,9009400,0.01230932886416558,,,,2021,1,January,1
2021-01-07,BRK-B,Berkshire Hathaway,Financials,232.77999877929688,233.9600067138672,231.3300018310547,232.8800048828125,232.8800048828125,4691600,0.011334522785969803,,,,2021,1,January,1
2021-01-08,BRK-B,Berkshire Hathaway,Financials,233.5399932861328,234.6000061035156,231.72000122070312,234.02999877929688,234.02999877929688,4850400,0.004938139266456476,,,,2021,1,January,1
2021-01-11,BRK-B,Berkshire Hathaway,Financials,231.22000122070312,233.9199981689453,231.0200042724609,233.42999267578125,233.42999267578125,3882000,-0.002563799968573477,,,,2021,1,January,1
2021-01-12,BRK-B,Berkshire Hathaway,Financials,233.3099975585937,233.97999572753903,231.6999969482422,233.02999877929688,233.02999877929688,5616600,-0.0017135497109831421,,,,2021,1,January,1
2021-01-13,BRK-B,Berkshire Hathaway,Financials,232.0,234.9499969482422,231.7100067138672,234.509994506836,234.509994506836,3827500,0.006351095289413022,,,,2021,1,January,1
2021-01-14,BRK-B,Berkshire Hathaway,Financials,234.7899932861328,235.6999969482422,233.83999633789065,235.0200042724609,235.0200042724609,4528700,0.00217478903915147,,,,2021,1,January,1
2021-01-15,BRK-B,Berkshire Hathaway,Financials,234.1000061035156,234.58999633789065,231.91000366210932,233.4900054931641,233.4900054931641,5225000,-0.006510078935761943,,,,2021,1,January,1
